score,stake,suspicion,param_id,node_id,layer,parameter,value,unit,species,source_ref,self_declared,signals
20,5,4,p_abc896103a,remaining_growth_prediction,L7,"95% prediction interval for adult height, TW Mark I, postmenarcheal girls aged 13",plus or minus 3,cm,human,tanner1975,False,contradiction|grade_A_B|no_dispersion|unread_source|sole_source
20,5,4,p_eea7869d81,remaining_growth_prediction,L7,"95% prediction interval for adult height, TW Mark II, boys aged 10 and 15",plus or minus 8 at age 10; plus or minus,cm,human,tanner1983,False,contradiction|grade_A_B|no_dispersion|unread_source|sole_source
20,5,4,p_8e50b72ea7,remaining_growth_prediction,L7,increase in prediction error from omitting skeletal age entirely,only slightly larger than the skeletal-a,qualitative comparison o,human,khamis1994,False,contradiction|grade_A_B|no_dispersion|unread_source|sole_source
20,5,4,p_247339cc52,site_specific_growth_rate,L1,number of independent chondrocytic variables involved in differential growth,8,variables,rat,wilsman1996,False,contradiction|grade_A_B|no_dispersion|unread_source|sole_source
20,5,4,p_5359af0730,site_specific_growth_rate,L1,age at which differential growth first appears,postnatal,qualitative,rat,wilsman2008,False,contradiction|grade_A_B|no_dispersion|unread_source|sole_source
20,5,4,p_142907b5c3,vosoritide,L12,"randomised participants, pivotal phase 3",121,participants,human,savarirayan2020,False,contradiction|grade_A_B|no_dispersion|unread_source|sole_source
20,5,4,p_66fa45ef3a,vosoritide,L12,"dose, pivotal phase 3",15.0,ug/kg/day,human,savarirayan2020,False,contradiction|grade_A_B|no_dispersion|unread_source|sole_source
18,3,6,p_28e930a78d,terminal_cell_shape_modulation,L1,"orientation bias of the shape estimators, by zone",hypertrophic width biased HIGH and heigh,direction only,rat,cruzorive1986,False,contradiction|derivation_word|no_dispersion|sole_source
18,6,3,p_c8b35c61f3,zonal_stiffness_gradient,L5,Axial stiffness of proliferative and hypertrophic zones relative to reserve zone,0.5,"fold (PZ,HZ relative to ",porcine,sergerie2009,False,contradiction|flow_model|no_dispersion|sole_source
18,6,3,p_1fbf4533c0,zonal_stiffness_gradient,L5,Transverse stiffness of proliferative and hypertrophic zones relative to reserve zone,0.33,fold (about three times ,porcine,sergerie2009,False,contradiction|flow_model|no_dispersion|sole_source
16,4,4,p_15d5bf3745,cell_cycle_time_pz,L1,"total cell cycle time, proliferative zone",34.0,h,rat,wilsman1996a,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_82e6b0c61f,cell_cycle_time_pz,L1,G2 phase duration,3.0,h,rat,wilsman1996a,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_5d9608c767,cell_cycle_time_pz,L1,"mean cell cycle time, proliferative zone (lower bound, author-stated)",16,days,human,kember1976,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_a6b14ffa02,cell_cycle_time_pz,L1,"growth fraction, proliferative zone",0.89-0.99,fraction,rat,wilsman1996,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_c42d0fc4ca,cell_cycle_time_pz,L1,"mean cell cycle time, proliferative zone",2,days,rat,kember1976,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_04cfeb7a63,chondrocyte_column_formation,L1,tolerance of a column for incomplete rotations,60,% of divisions,mouse,rubin2024,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_03f0622ad2,clonal_exhaustion,L2,Time at which labelled column number plateaus after a single P6 pulse,6,months of chase,mouse,mizuhashi2018,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_79e3d536b4,clonal_exhaustion,L2,FoxA2+ colonies surviving to passage 9+ vs PTHrP+ colonies to passage 5,8.9 vs 1.4,% of colonies,mouse,muruganandan2022,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_d288125505,foxa2_resting_chondrocyte,L2,FoxA2+/PTHrP+ double-positive cells at P40 after P13-P17 pulse,0.1,% of sorted cells,mouse,muruganandan2022,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_d4807304b3,foxa2_resting_chondrocyte,L2,FoxA2+ cells located within growth plate cartilage (rest inside SOC),75,%,mouse,muruganandan2022,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,8,2,p_75b3d4fa3b,growth_velocity_longitudinal,L1,distal femoral contribution to femoral growth after age 7,1.3,cm/year,human,pritchett1992,False,contradiction|flow_model|grade_A_B|unread_source|sole_source
16,4,4,p_8ff89f1dc4,hueter_volkmann_law,L6,growth of distracted rat tail vertebra,113,% of control,rat,stokes2002,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_7bf51d7401,hueter_volkmann_law,L6,hypertrophic chondrocyte height under sustained compression,85,% of control,rat,stokes2002,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_33fc81e421,hypertrophic_chondrocyte,L1,"final volume, fast plate",14000,fl,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_fd22d11d53,hypertrophic_chondrocyte,L1,"dry mass density, small prehypertrophic cells",0.183,pg/fl,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_2d0362f062,hypertrophic_chondrocyte,L1,"dry mass density, largest hypertrophic cells",0.07,pg/fl,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_d3886603e3,hypertrophic_chondrocyte,L1,"mean cell volume increase, proliferative to late hypertrophic",10,fold,rat,hunziker1987,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_b8961dc0fe,hypertrophic_chondrocyte,L1,correlation of final volume with elongation rate,0.98,Pearson r,rat,breur1991,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_b5848c69d3,hypertrophic_chondrocyte,L1,correlation of final volume with elongation rate,0.83,Pearson r,porcine,breur1991,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_6428928e19,hypertrophic_volume_increase,L1,chondrocyte volume at start of enlargement,600,fl,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_9baf611316,hypertrophic_volume_increase,L1,"dry mass density, phase 1 (true hypertrophy)",0.183,pg/fl,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_2dadde9b98,hypertrophic_volume_increase,L1,volume at end of phase 1,2000,fl,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_46f652dce8,hypertrophic_volume_increase,L1,volume at end of phase 2 (swelling),8000,fl,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_2f18341d37,hypertrophic_volume_increase,L1,dry mass density at end of phase 2,0.07,pg/fl,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_89c414f3af,hypertrophic_volume_increase,L1,fall in dry mass density in the largest cells,60,% reduction,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_c45f5b01db,hypertrophic_volume_increase,L1,"final volume, mouse distal metatarsal",8000,fl,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_1621d083ec,hypertrophic_volume_increase,L1,"hypertrophic cell height increase, jerboa vs mouse metatarsal",58,% taller,multiple,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_b179c2b9ff,hypertrophic_volume_increase,L1,"final volume, Igf1-deficient",7000,fl,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_98efb5a0a6,hypertrophic_volume_increase,L1,"reduction in hypertrophic cell height, Igf1 null",30,% shorter,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_c0106ca13e,hypertrophic_volume_increase,L1,time to triple cell height after leaving the proliferative pool,12,h,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_3dcf8ae517,hypertrophic_volume_increase,L1,dwell time at terminal size before chondro-osseous junction turnover,12,h,mouse,cooper2013,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_55ee23cda8,hypertrophic_volume_increase,L1,"mean cell height increase, proliferative to late hypertrophic",4,fold,rat,hunziker1987,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_e4f8276851,hypertrophic_volume_increase,L1,"mean cell volume increase, proliferative to late hypertrophic",10,fold,rat,hunziker1987,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_c4863ad98d,hypertrophic_volume_increase,L1,mean matrix volume per cell increase,3,fold,rat,hunziker1987,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_f8c7b0734c,hypertrophic_volume_increase,L1,correlation of final hypertrophic volume with elongation rate,0.98,Pearson r,rat,breur1991,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_3d1230c3ae,infigratinib_growth,L12,daily oral dose in the phase 3 trial,0.25,mg/kg/day,human,savarirayan2026infig,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_772b326afe,infigratinib_growth,L12,infigratinib concentration achieved within growth plate cartilage,not measured,not applicable,not_applicable,savarirayan2026infig,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_240020bb1d,pkg2_kinase,L3,"Prkg2 mRNA enrichment, hypertrophic vs resting/proliferative zone",4.4,fold,mouse,agoston2007,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_3ec1acfa54,pkg2_kinase,L3,"Prkg1 (cGKI) mRNA enrichment, hypertrophic vs resting/proliferative zone",5.9,fold,mouse,agoston2007,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_0883079744,pthrp_positive_resting_chondrocyte,L2,PTHrP-creER colonies forming secondary colonies (P9 pulse),3.3,% (17/518 clones),mouse,mizuhashi2018,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_f391bac4bf,pthrp_positive_resting_chondrocyte,L2,PTHrP-creER colonies forming secondary colonies (P12 pulse),16.3,% (16/98 clones),mouse,mizuhashi2018,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_029cd6ae2f,pthrp_positive_resting_chondrocyte,L2,In vivo adipocyte output of PTHrP-creER lineage,0,LipidTOX+ cells / 443 sc,mouse,mizuhashi2018,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,8,2,p_8a1d1c6c9c,site_specific_growth_rate,L1,distal femoral share of femoral growth,70,% of femoral length,human,pritchett1992,False,contradiction|flow_model|grade_A_B|unread_source|sole_source
16,8,2,p_9325eb32b4,site_specific_growth_rate,L1,proximal tibial share of tibial growth,57,% of tibial length,human,pritchett1992,False,contradiction|flow_model|grade_A_B|unread_source|sole_source
16,8,2,p_d2af0e126c,site_specific_growth_rate,L1,proximal humeral share of humeral growth,80,% of humeral length,human,pritchett1991,False,contradiction|flow_model|grade_A_B|unread_source|sole_source
16,8,2,p_c00ef87c0d,site_specific_growth_rate,L1,distal radial share of radial growth,80,% of radial length,human,pritchett1991,False,contradiction|flow_model|grade_A_B|unread_source|sole_source
16,4,4,p_0abddf9223,static_vs_dynamic_loading,L6,applied strain in matched static vs dynamic explant compression,10 static vs 7-13 dynamic,% compressive strain,porcine,sergerie2011,False,contradiction|screen|no_dispersion|unread_source|sole_source
16,4,4,p_5eaaa5f20b,statin_ipsc_achondroplasia,L12,human clinical trials of a statin for linear growth in FGFR3 skeletal dysplasia,0,trials with reported gro,human,yamashita2014,False,contradiction|screen|no_dispersion|unread_source|sole_source
15,3,5,p_dc4a666858,aromatase_inhibitor_anastrozole,L12,"gain in predicted adult height over 3 years, anastrozole arm",+1.3,cm,human,zegarra2024,False,grade_A_B|screen|derivation_word|unread_source|sole_source
15,3,5,p_812ecfe882,aromatase_inhibitor_letrozole,L12,"gain in predicted adult height over 3 years, letrozole and anastrozole arms combined",+1.3,cm,human,zegarra2024,False,grade_A_B|screen|derivation_word|unread_source|sole_source
15,3,5,p_7feae5998c,cnp_analog_pk_challenge,L12,"ratio of exposure duration, navepegritide-released CNP to vosoritide",~300,fold,human,fda_yuviwel_label_2026,False,contradiction|derivation_word|unread_source|sole_source
15,3,5,p_61dbb75e75,growth_hormone,L4,fraction of 24-h GH output that is pulsatile rather than basal,88,%,human,van2016,False,grade_A_B|screen|derivation_word|unread_source|sole_source
15,3,5,p_f02977fe94,infection_burden_growth,L10,serum IGF-1 difference associated with a positive malaria test,-4.7,ug/L,human,madigan2026,False,grade_A_B|screen|derivation_word|unread_source|sole_source
15,3,5,p_3a0facbb4e,inhaled_corticosteroid_growth,L12,"difference in adult height, budesonide versus placebo",-1.2,cm,human,kelly2012,False,grade_A_B|screen|derivation_word|unread_source|sole_source
15,3,5,p_da2c0da0ec,inhaled_corticosteroid_growth,L12,dose-response of adult height to inhaled glucocorticoid in the first 2 years,-0.1,cm per ug/kg/day,human,kelly2012,False,grade_A_B|screen|derivation_word|unread_source|sole_source
15,5,3,p_e0ba1f702a,proliferative_zone,L1,direction of proliferative zone height change with age,decreasing,qualitative,human,byers2000,False,flow_model|grade_A_B|no_dispersion|sole_source
15,3,5,p_d61c40330e,terminal_cell_shape_modulation,L1,correlation of mean hypertrophic cell height with mechanically modulated growth rate,0.41,Pearson r,rat,stokes2002a,False,contradiction|derivation_word|unread_source|sole_source
15,3,5,p_ff00452822,wolff_law,L6,"bone modelling threshold (mechanostat), peak strain",1000-1500,microstrain,multiple,frost2004,False,contradiction|derivation_word|unread_source|sole_source
14,7,2,p_69f9e770de,cell_cycle_time_pz,L1,"total cell cycle time, proliferative zone",76.3,h,rat,wilsman1996a,False,contradiction|flow_model|screen|unread_source|sole_source
14,2,7,p_8c246bcb89,dental_development_clock,L9,dissociation between bone age delay and dental age delay in GHD,1.68,years,human,torliskawalkow2026,False,grade_A_B|derivation_word|no_dispersion|unread_source|sole_source
14,2,7,p_8b800f531b,geo_accession_inventory,L13,mouse-to-human ratio of growth plate GEO records,6.5,ratio,multiple,geo_census_20260805,False,grade_A_B|derivation_word|no_dispersion|unread_source|sole_source
14,2,7,p_4d0b0fc4cb,gravity_posture_spinal_loading,L6,static shoulder load range over which shrinkage rate rises nonlinearly,2.5-40,kg,human,tyrrell1985,False,grade_A_B|derivation_word|no_dispersion|unread_source|sole_source
14,2,7,p_24af44f84a,greulich_pyle_method,L7,reference population birth years and location of the GP atlas,"Cleveland Ohio, 1920s-1940s, high socioe",descriptive,human,guevel2026,False,grade_A_B|derivation_word|no_dispersion|unread_source|sole_source
14,2,7,p_ce4bff8ca4,histomorphometry_physis,L13,"mean proliferative chondrocyte cycle time, human",20,days,human,kember1976,False,grade_A_B|derivation_word|no_dispersion|unread_source|sole_source
14,2,7,p_9f5ab8cccd,mid_parental_target_height,L9,underestimation of target height by the Tanner method at mid-parental height below -2 SDS,6,cm,human,luo1998,False,grade_A_B|derivation_word|no_dispersion|unread_source|sole_source
14,2,7,p_1e0e42a6b9,mid_parental_target_height,L9,"heritability of stature, uncorrected Tanner procedure",0.74,proportion,human,zeevi2024,False,grade_A_B|derivation_word|no_dispersion|unread_source|sole_source
14,2,7,p_9a883d34af,mri_physis_imaging,L13,target cellular dimension not resolvable by any in vivo MRI,10-20,um,human,white2008,False,grade_A_B|derivation_word|no_dispersion|unread_source|sole_source
14,2,7,p_016ccb64cf,scrna_seq_growth_plate,L13,"GEO growth plate single-cell records, human",18,records,human,geo_census_20260805,False,grade_A_B|derivation_word|no_dispersion|unread_source|sole_source
14,2,7,p_55bbc856ab,target_height_predictive_sd,L9,proportion of children within 1.5 SDS of mid-parental height SDS,90,percent,human,wright1999,False,grade_A_B|derivation_word|no_dispersion|unread_source|sole_source
